-0.8,0.536436,0,0.715248,0.536436,-0.536436,-0.357624,0.834456,0.059604,0.417228,-0.178812,1.311288,-0.89406,-1.19208,1.311288,-0.417228,2.145744,-0.774852,2.145744
-0.7,-1.728516,0.119208,-0.238416,-0.238416,-0.655644,-0.417228,0.29802,-0.655644,1.132476,-0.059604,1.013268,-1.609308,-1.251684,0.655644,-0.357624,0.357624,-1.370892,2.026536
-0.6,-0.059604,-3.218616,-1.072872,-1.430496,0.655644,0,0,-2.68218,0.059604,0.953664,0.417228,-0.119208,0.89406,-0.178812,-0.774852,0.59604,-0.59604,0
-0.5,1.370892,-5.006736,1.19208,0.476832,2.860992,0.953664,1.907328,-2.38416,0.119208,0.059604,1.847724,2.205348,1.132476,0.655644,-1.549704,1.072872,0.536436,-1.4901
-0.4,-2.264952,-3.159012,2.08614,1.668912,2.68218,0.89406,2.920596,-1.013268,0.774852,-1.549704,2.68218,1.251684,-1.311288,-0.655644,-1.4901,-1.251684,1.549704,-1.19208
-0.3,-1.19208,-1.430496,1.78812,0.655644,0.536436,0,2.264952,-1.013268,0.476832,-1.132476,1.430496,-0.119208,-1.728516,-2.860992,-0.357624,-2.145744,1.609308,0.476832
-0.2,1.132476,-0.655644,2.026536,-0.238416,-0.417228,0.178812,1.78812,-0.89406,-0.59604,-2.324556,0.655644,-0.476832,-0.774852,-2.503368,0.536436,-0.119208,-0.178812,2.026536
-0.1,-5.721984,-4.708716,-3.993468,-3.397428,-3.039804,-2.324556,-1.847724,-2.443764,-5.185548,-6.794856,-2.622576,-2.920596,-3.159012,-4.708716,-2.860992,-2.264952,-3.814656,-1.78812
0,-11.741988,-10.788324,-9.417432,-6.198816,-6.020004,-6.377628,-5.9604,-6.377628,-7.271688,-7.688916,-7.15248,-6.318024,-6.318024,-6.198816,-5.781588,-6.079608,-5.841192,-5.721984
0.1,-6.55644,-8.463768,-4.410696,-4.410696,-3.87426,-3.993468,-3.516636,-5.06634,-3.159012,-3.814656,-5.185548,-5.841192,-4.589508,-1.549704,-2.08614,-3.635844,-3.218616,-3.039804
0.2,2.08614,-0.59604,-0.238416,-1.430496,-1.013268,0.178812,0,-0.059604,-0.89406,-1.966932,-1.370892,-1.251684,-0.89406,0.59604,0.715248,0,0,-1.251684
0.3,4.112676,1.609308,-1.19208,-1.19208,-2.264952,0.059604,0.119208,-0.357624,-0.417228,-2.562972,-0.119208,0.89406,-0.119208,-1.728516,-0.417228,0.119208,0.178812,-1.4901
0.4,-0.238416,0,0,-2.264952,-2.324556,-0.238416,0.238416,-2.026536,0.655644,-1.4901,2.562972,-0.417228,-1.013268,-0.834456,-0.476832,0.059604,-0.119208,-0.238416
0.5,-2.145744,1.251684,-0.238416,-0.774852,-0.655644,0.476832,0.178812,0.178812,-0.29802,1.132476,4.529904,0.476832,-0.953664,0.29802,-0.119208,0.238416,0.59604,-0.89406
0.6,1.013268,1.430496,-2.622576,1.728516,-0.834456,0.89406,0.178812,1.430496,-0.715248,2.622576,1.847724,2.503368,0.834456,-0.89406,-0.417228,0.29802,0.655644,-0.774852
0.7,1.430496,-1.251684,-0.417228,1.370892,0,0,0.536436,0.178812,0.536436,1.728516,-0.774852,2.026536,1.847724,-0.417228,0.417228,0.178812,-0.238416,1.549704
0.8,-0.655644,-0.536436,1.549704,-0.655644,1.78812,-1.013268,-0.59604,0.59604,0.834456,-0.059604,0.178812,2.264952,1.370892,0.238416,1.4901,0.29802,-0.655644,1.430496
0.9,0.834456,1.966932,-1.609308,-0.715248,0.59604,0.715248,-1.4901,1.728516,1.907328,-0.417228,0.059604,2.622576,2.68218,0.29802,1.370892,1.132476,0.059604,0.29802
1,4.410696,0.536436,-2.503368,0.89406,-0.89406,1.728516,-0.89406,1.013268,3.218616,-0.059604,-1.668912,-0.238416,3.337824,1.966932,0.834456,0.59604,0.476832,0.178812
1.1,3.993468,-1.907328,0.417228,0.715248,0.059604,0.29802,-1.013268,0.059604,1.370892,-0.476832,-0.715248,-1.430496,1.549704,2.324556,-0.119208,-0.119208,-0.238416,0
1.2,0,-2.026536,1.013268,-0.238416,0.59604,0.059604,-2.145744,-0.834456,-0.238416,-0.178812,-0.655644,0.238416,1.251684,0.238416,-0.834456,0.655644,-1.19208,0.357624
1.3,-1.251684,-0.536436,1.311288,-0.238416,0.476832,0.417228,-0.834456,-1.78812,0.89406,0.655644,-3.039804,0.89406,1.370892,0,-0.178812,1.311288,-1.132476,0.536436
1.4,1.4901,1.728516,2.860992,-1.072872,2.08614,0.655644,2.026536,-0.89406,0.59604,0.29802,-3.337824,1.370892,1.132476,2.205348,0.476832,1.132476,-0.89406,0.059604
1.5,4.231884,3.933864,3.27822,-1.728516,3.039804,0.238416,0.953664,0.834456,-2.38416,0.29802,-1.132476,0.834456,1.668912,2.38416,-0.059604,0.953664,-0.834456,0
1.6,1.19208,3.397428,3.397428,-0.655644,1.549704,-0.715248,-1.19208,1.430496,-3.635844,1.78812,0.536436,-0.357624,1.251684,1.19208,-0.059604,-0.059604,-0.715248,0.536436
1.7,-3.457032,0.059604,2.264952,0.655644,-0.417228,-0.059604,0.357624,1.132476,-1.668912,-0.178812,-0.119208,0.536436,-0.29802,0.417228,1.609308,-1.072872,-0.715248,1.013268
1.8,0.059604,-1.609308,0.953664,0.59604,-1.19208,1.370892,1.728516,0.953664,-0.357624,-3.218616,-0.89406,1.013268,-0.89406,-1.251684,0.953664,0,-0.417228,1.132476
1.9,1.4901,0.357624,0.715248,-0.655644,-0.417228,1.370892,0.536436,0.89406,-1.668912,-0.774852,0.29802,0.59604,0.715248,-1.251684,-0.59604,-0.059604,0.89406,1.4901
2,-2.443764,1.668912,-0.119208,-0.89406,0.357624,1.549704,-0.953664,1.251684,-1.847724,0.29802,0.655644,1.132476,2.443764,-0.59604,-0.29802,-1.370892,2.741784,0.59604
2.1,0.476832,-0.655644,-0.536436,-1.132476,-0.357624,1.847724,-0.89406,1.072872,0.178812,-1.19208,0,1.430496,1.430496,-2.264952,0.238416,-0.119208,2.860992,-0.536436
2.2,3.099408,0.059604,-0.655644,-1.430496,-1.013268,0.476832,0.89406,-0.059604,0.715248,0.357624,-0.357624,2.205348,-0.178812,-1.728516,0.89406,0.119208,1.013268,0.476832
2.3,-0.536436,4.4703,-0.774852,0.059604,0.29802,-0.238416,1.132476,0.29802,-0.59604,0.238416,-0.059604,2.324556,-0.536436,-0.059604,0.29802,-0.655644,0.178812,1.013268
2.4,-2.503368,2.38416,-0.476832,0.059604,1.609308,0.476832,0.238416,1.609308,-2.145744,-1.251684,-0.178812,0.29802,-0.059604,-0.834456,-0.834456,0,0.29802,-0.178812
2.5,-2.38416,-3.099408,-2.145744,-1.311288,0.59604,0.834456,1.251684,1.370892,-2.205348,1.251684,-1.728516,-0.238416,0.417228,-0.476832,-0.178812,0,-0.119208,-0.536436
2.6,-1.072872,-2.741784,-3.695448,-0.059604,-1.072872,1.311288,2.026536,2.026536,-0.178812,3.337824,-0.89406,1.549704,0.059604,0.178812,0.59604,-0.834456,0.059604,-0.476832
2.7,-0.29802,1.430496,-2.145744,0.476832,-0.59604,1.072872,1.370892,1.728516,-0.119208,2.801388,1.311288,2.443764,-0.119208,-0.774852,0.59604,-1.728516,0.417228,-0.834456
2.8,-3.57624,2.741784,0.178812,-0.119208,0.178812,-0.119208,0.715248,-0.655644,-1.847724,2.145744,1.430496,0.715248,-0.119208,0.417228,0,-2.205348,-0.29802,-0.715248
2.9,-4.351092,0.059604,0.178812,0.89406,-0.29802,-0.536436,0.178812,-0.357624,-1.013268,2.145744,1.907328,-1.311288,-0.655644,2.026536,-0.476832,-1.251684,-0.476832,-0.178812
3,0,-1.311288,-1.668912,1.132476,-0.178812,-0.715248,0.178812,0.238416,0.655644,1.966932,2.38416,-1.311288,0.178812,0.178812,0.715248,-1.430496,0.655644,0.774852
3.1,1.013268,0.238416,-0.953664,0.178812,-0.774852,-0.59604,0.59604,-0.357624,0.953664,0.357624,0.953664,0.655644,0.715248,-1.013268,0.536436,-2.562972,0.238416,2.145744
3.2,-1.132476,0.953664,0.357624,0.417228,-2.38416,0.655644,0.119208,-0.238416,-0.059604,-0.178812,-0.59604,2.205348,-1.847724,-0.29802,-1.4901,-1.907328,-1.668912,1.728516
3.3,0.29802,1.430496,-1.072872,0,-1.251684,0.655644,-0.357624,-0.29802,-1.668912,-0.178812,-1.072872,0,-3.755052,-0.357624,-0.953664,-0.59604,-1.132476,-0.715248
3.4,1.013268,3.099408,-1.19208,-1.609308,1.549704,-1.370892,0.29802,1.370892,-1.013268,-1.549704,-0.238416,-3.27822,-2.026536,-0.953664,-0.059604,0.834456,-0.178812,-1.549704
3.5,-2.443764,2.503368,1.072872,-0.655644,1.072872,-1.311288,0,2.68218,-0.834456,-1.430496,-0.178812,-2.562972,-0.655644,-0.29802,-0.59604,2.264952,-1.072872,0.417228
3.6,-1.907328,1.668912,0.953664,1.19208,-0.357624,1.072872,-1.072872,0.357624,-2.622576,0.238416,-1.19208,-0.953664,-0.178812,0.238416,-0.655644,2.08614,-1.013268,1.907328
3.7,3.039804,1.668912,0,-0.238416,0.536436,1.251684,-1.370892,-1.19208,0.119208,0.774852,-0.238416,-1.966932,1.609308,-0.178812,-1.013268,0.715248,0.238416,1.072872
3.8,4.76832,1.4901,1.907328,-1.251684,0,-0.476832,-2.026536,-0.417228,3.87426,1.013268,0.536436,-1.4901,1.549704,0.059604,-0.476832,-0.059604,1.668912,-0.774852
3.9,2.562972,3.516636,3.87426,-0.417228,-1.251684,-1.370892,-1.78812,0.953664,2.503368,1.907328,0.89406,0.59604,-0.417228,1.251684,-0.29802,0.119208,1.668912,-1.132476
4,-0.417228,4.589508,3.397428,-0.536436,-0.59604,-1.549704,0.417228,1.013268,0.655644,1.19208,1.430496,1.311288,0.178812,2.08614,-1.966932,0.178812,-0.119208,0
4.1,-1.251684,2.801388,1.370892,0.29802,-0.89406,-0.417228,0.059604,-0.715248,-0.119208,0.834456,-0.59604,0.774852,0.476832,2.622576,-1.19208,-0.655644,0.178812,0.417228
4.2,-0.536436,0.655644,-1.072872,1.549704,-0.89406,1.072872,-1.78812,-0.655644,-1.966932,2.741784,-0.774852,-0.59604,-0.357624,2.264952,-0.29802,-0.536436,1.728516,-0.119208
4.3,-0.89406,-0.536436,-1.966932,0.29802,1.370892,-0.476832,-0.59604,1.370892,-1.668912,1.78812,0.834456,-1.847724,0.119208,1.728516,-0.89406,0.59604,0.774852,-0.774852
4.4,0,-0.059604,-1.430496,-0.89406,3.218616,-3.039804,0.238416,0.715248,2.145744,0.119208,-1.311288,-2.205348,0.238416,1.728516,0.655644,-1.013268,-0.417228,-0.357624
4.5,1.728516,-1.072872,-0.417228,0.417228,2.68218,-1.728516,-0.29802,-1.370892,2.801388,1.4901,-1.609308,-1.132476,0,0.715248,1.013268,-2.920596,-0.238416,0.417228
4.6,0.536436,-4.589508,1.251684,1.966932,0.774852,0.357624,0,-1.370892,0.476832,0.715248,0.655644,0,-0.29802,0.238416,-1.072872,-0.119208,0.655644,0.178812
4.7,-1.549704,-4.887528,1.4901,1.311288,0.715248,-0.29802,0.357624,-1.19208,1.4901,-0.89406,0.059604,-0.89406,-0.953664,0.357624,-1.78812,1.549704,0.536436,-0.89406
4.8,-2.503368,-1.4901,1.966932,1.013268,1.19208,-1.072872,0.357624,-0.655644,2.443764,0,-0.655644,-1.013268,-0.178812,-0.476832,-1.907328,-0.357624,-0.953664,-0.655644
4.9,-1.549704,0.29802,3.814656,1.907328,0.655644,-1.013268,-1.013268,-0.178812,1.072872,-0.655644,-1.311288,-0.178812,-0.119208,-0.357624,-1.4901,0.119208,-0.715248,0.29802
5,0.476832,-0.89406,2.860992,1.072872,0.715248,-1.966932,-0.89406,-0.655644,0.59604,-2.324556,-2.860992,-1.013268,-1.132476,0.119208,0.238416,1.966932,1.013268,0
5.1,1.370892,-1.311288,0.655644,-0.357624,0.357624,-1.311288,1.966932,0.417228,0.715248,-2.324556,-1.728516,-1.311288,-0.715248,-1.072872,0.89406,1.311288,0.59604,0.178812
5.2,2.145744,0.59604,-0.476832,0.238416,0.834456,1.4901,0.59604,0.89406,0.476832,-2.562972,1.251684,-0.59604,0.119208,-1.4901,0.178812,0.59604,-1.19208,1.78812
5.3,0.89406,0.119208,-2.08614,1.728516,2.860992,2.026536,-1.78812,-0.417228,-0.119208,-0.834456,1.251684,0.178812,0.119208,0,0.59604,0.119208,-0.059604,2.741784
5.4,-1.19208,-1.966932,-1.370892,0.59604,1.728516,0.655644,0.536436,0.655644,0.357624,1.728516,-0.536436,1.251684,0.178812,0.774852,1.668912,-1.370892,1.78812,1.311288
5.5,0.89406,-0.774852,0.536436,-1.847724,-0.774852,1.072872,1.430496,2.205348,1.668912,0,-0.119208,1.251684,0.476832,0,1.78812,-1.78812,-0.119208,-0.953664
5.6,2.145744,1.251684,0.655644,-2.622576,-0.715248,1.668912,0.059604,0.834456,0.715248,-2.205348,0,2.026536,-0.119208,-0.655644,0.59604,-0.655644,-1.847724,-0.953664
5.7,-0.29802,1.609308,1.668912,-1.847724,-0.29802,1.430496,0.238416,-0.357624,-0.834456,-1.966932,-1.847724,2.443764,-1.430496,0,0.178812,-0.357624,-0.29802,-1.19208
5.8,-0.476832,0.357624,1.728516,-0.536436,0.178812,1.251684,0.119208,-0.655644,-0.655644,-0.89406,-1.728516,-1.072872,-0.953664,0.834456,1.549704,-0.29802,0.834456,-2.741784
5.9,1.966932,-0.834456,0.178812,-0.715248,1.430496,0.536436,0.417228,-1.370892,-1.013268,0.238416,0.476832,-1.668912,1.072872,0.655644,1.370892,1.072872,0.715248,-1.4901
6,2.205348,0.774852,0.834456,-2.264952,0.417228,0.178812,0.536436,-0.89406,-2.026536,0.655644,1.728516,2.38416,1.013268,-0.29802,-0.655644,2.562972,1.430496,-0.238416
6.1,0.89406,1.847724,1.847724,-2.324556,-0.357624,0.119208,-0.476832,0.119208,0.178812,1.4901,0.29802,1.609308,-0.59604,-1.78812,-1.251684,1.370892,2.443764,-0.774852
6.2,3.337824,-1.966932,2.205348,-0.357624,0.89406,-0.953664,0.178812,-0.536436,2.860992,1.072872,-1.19208,-1.311288,-0.238416,-1.251684,0.655644,-1.013268,1.966932,-0.178812
6.3,5.36436,-5.304756,2.205348,1.370892,0.238416,-1.013268,0.715248,-0.715248,1.311288,-0.357624,-0.953664,0.178812,0.774852,1.132476,2.145744,0,0,-0.774852
6.4,2.860992,-3.993468,0.417228,1.132476,-1.4901,-0.476832,0,0.059604,-0.059604,0.655644,0.715248,1.251684,0.89406,1.072872,-0.238416,2.324556,-1.728516,-1.013268
6.5,0.715248,-2.145744,0.178812,0.178812,-1.549704,-0.29802,0.59604,-0.774852,0.953664,1.370892,2.264952,0.417228,0.59604,-0.89406,-1.728516,0.774852,-1.072872,0.953664
6.6,-0.59604,-0.59604,1.430496,0.715248,-1.609308,1.072872,1.370892,-0.774852,0,0.119208,0.89406,0.536436,-0.476832,-0.953664,0.357624,-0.59604,0.774852,0.536436
6.7,-1.311288,1.4901,0.476832,1.430496,-0.655644,1.4901,0.357624,0.953664,-1.668912,0.119208,-0.417228,0.357624,-0.715248,-0.178812,1.132476,0.834456,0.29802,-1.370892
6.8,-0.715248,1.430496,0.238416,1.430496,0.59604,0.536436,-0.59604,0.357624,0.357624,0.715248,0,0.357624,0.178812,-0.417228,-0.119208,0.953664,-0.59604,-0.655644
6.9,-1.728516,-0.536436,1.072872,0.953664,-1.132476,-0.774852,-1.013268,-0.59604,1.907328,0.89406,-1.251684,1.251684,0.417228,-1.549704,-1.132476,0.834456,0.178812,0.357624
7,-2.622576,-1.132476,-0.655644,0.178812,-3.27822,-2.38416,-1.847724,1.072872,0.357624,2.264952,-1.4901,0.715248,0.119208,-2.38416,-1.19208,1.668912,0.417228,0.536436
7.1,-2.622576,0.953664,-2.264952,0.834456,-2.324556,-1.549704,-1.251684,1.311288,0.655644,3.87426,-0.29802,-0.357624,0.357624,-1.4901,0.417228,1.072872,0.774852,1.072872
7.2,-1.668912,2.9802,-0.417228,1.370892,-0.059604,-0.655644,1.549704,-1.251684,1.430496,2.503368,0.059604,-0.29802,0.774852,-0.774852,0.59604,0.238416,1.072872,1.132476
7.3,1.132476,3.457032,1.370892,0.417228,-0.178812,-1.430496,2.562972,-2.324556,-0.476832,0,3.039804,0.059604,1.4901,-0.774852,-1.78812,0,-0.417228,0.476832
7.4,1.668912,0.655644,1.19208,0,-2.145744,-1.132476,0.059604,-0.774852,-1.728516,-0.178812,3.814656,0.238416,1.430496,-0.476832,-1.728516,0.119208,-0.655644,0
7.5,0.715248,-2.741784,0.89406,0,-1.132476,-1.251684,-0.89406,0.29802,-1.251684,0.536436,0.238416,-0.238416,0.476832,-0.476832,0.29802,0.59604,-0.238416,0
7.6,0.655644,-0.238416,0.59604,0.774852,0.536436,-1.430496,1.907328,0.774852,-1.013268,0.536436,-0.059604,-0.953664,0.715248,0.655644,0.178812,0.357624,-0.89406,0.476832
7.7,-1.370892,1.549704,0,0.715248,-0.238416,-0.357624,4.351092,1.430496,-0.29802,-0.655644,1.19208,-0.059604,0.655644,1.728516,0.357624,-0.59604,1.013268,0.178812
7.8,-2.68218,-1.013268,-0.89406,-1.609308,-0.59604,0.178812,3.57624,0.953664,0.417228,-1.847724,1.132476,1.251684,0.059604,0.953664,1.549704,-1.311288,2.443764,0.059604
7.9,-0.89406,-1.013268,-2.145744,-1.609308,1.072872,0.476832,0.476832,-0.476832,-0.417228,-1.311288,0.59604,1.78812,0.89406,0.834456,0.715248,-0.655644,-0.238416,0.655644
8,-1.072872,-1.132476,-1.728516,0.119208,2.324556,0.715248,-0.774852,-1.4901,-1.132476,-1.132476,-1.072872,1.728516,1.966932,-0.357624,0.059604,0.655644,-1.847724,0.119208
8.1,-2.443764,-1.4901,0.536436,0,1.311288,-0.476832,0.774852,-0.953664,-0.119208,-1.668912,-0.476832,0.476832,2.324556,-2.264952,0.417228,1.430496,-1.430496,0
8.2,-2.026536,-0.655644,0.059604,0,0.357624,-1.251684,0,0.774852,0.536436,-1.251684,1.728516,-0.536436,1.728516,-0.238416,0.178812,0.953664,-1.370892,0.059604
8.3,-2.443764,-2.264952,-2.622576,0.417228,-0.119208,-0.238416,-1.072872,1.549704,0.834456,-0.476832,1.430496,-0.238416,0.357624,0.119208,0.119208,-0.178812,-0.536436,-0.59604
8.4,-2.264952,-1.966932,-0.715248,0.417228,-1.966932,-0.178812,0.715248,0.715248,2.026536,-0.89406,0.059604,-0.476832,-0.476832,-2.801388,0.238416,-0.715248,-0.29802,0.238416
8.5,0.119208,0.476832,2.08614,0.178812,-1.907328,-0.89406,0.476832,-0.357624,1.549704,-1.132476,-0.834456,-1.251684,-1.013268,-1.251684,0.119208,0,-0.953664,1.370892
8.6,-0.238416,-0.417228,0.417228,-1.311288,0.059604,-0.059604,0,-0.178812,-0.536436,-0.059604,-0.834456,-1.311288,-0.89406,1.311288,1.251684,0.59604,-0.29802,0.89406
8.7,-2.324556,-1.78812,-0.119208,-1.370892,0.238416,0.536436,1.251684,1.072872,0,0.178812,0.655644,-1.19208,-0.178812,0.119208,1.907328,-0.238416,-0.357624,-0.119208
8.8,-0.476832,-0.059604,0.238416,1.072872,-0.476832,0.119208,1.132476,0.834456,0.29802,-0.476832,1.430496,-0.774852,-0.655644,1.072872,0.29802,-0.953664,-1.013268,-0.536436
8.9,0.178812,-0.059604,-1.907328,1.430496,-0.417228,0.178812,0.89406,0.178812,-2.920596,-1.013268,0.59604,0.715248,-1.609308,3.457032,0.29802,-0.59604,-0.417228,0.59604
